neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,shrinkage_reported,shrinkage_corrected,slicing_thickness,min_age,max_age,min_weight,max_weight,reference_doi,primary_brain_region,secondary_brain_region,tertiary_brain_region,primary_cell_class,secondary_cell_class,tertiary_cell_class,physical_integrity
3481,1-11-1,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3483,1-11-2,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3484,1-11-3,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3485,1-11-4,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3487,1-11-6,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3488,1-11-7,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3490,1-11-9,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3492,1-12-10,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3491,1-12-1,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3493,1-12-2,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3494,1-12-3,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3495,1-12-4,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3496,1-12-5,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3497,1-12-6,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3498,1-12-7,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
5293,96-2-10,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5292,96-2-1,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5294,96-2-2,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5295,96-2-3,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-2-3.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5296,96-2-4,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5297,96-2-5,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5298,96-2-6,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5299,96-2-7,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
3479,1-10-8,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,temporal,brodmann area 22,principal cell,pyramidal,not reported,dendrites moderate
3489,1-11-8,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 44,principal cell,pyramidal,not reported,dendrites moderate
3517,1-2-6,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1002/(sici)1096-9861(19971006)386:4<661::aid-cne11>3.0.co;2-n,neocortex,prefrontal,brodmann area 10,principal cell,pyramidal,not reported,dendrites moderate
3526,1-5-5,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1002/(sici)1096-9861(19971006)386:4<661::aid-cne11>3.0.co;2-n,neocortex,occipital,brodmann area 18,principal cell,pyramidal,not reported,dendrites moderate
3553,1-9-2,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,23.0,23.0,82000.0,82000.0,10.1093/cercor/11.6.558,neocortex,frontal,brodmann area 6,principal cell,pyramidal,not reported,dendrites moderate
3561,10-1A-1,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,34.0,34.0,88000.0,88000.0,10.1093/cercor/11.6.558,neocortex,frontal,precentral gyrus,principal cell,pyramidal,not reported,dendrites moderate
3580,10-2-9,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,34.0,34.0,88000.0,88000.0,10.1093/cercor/11.6.558,neocortex,parietal,postcentral gyrus,principal cell,pyramidal,not reported,dendrites moderate
3597,10-4-6A,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,34.0,34.0,88000.0,88000.0,10.1093/cercor/11.6.558,neocortex,temporal,brodmann area 22,principal cell,pyramidal,not reported,dendrites moderate
3615,10-6A-3,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,34.0,34.0,88000.0,88000.0,10.1093/cercor/11.6.558,neocortex,parietal,brodmann area 39,principal cell,pyramidal,not reported,dendrites moderate
3631,10-8B-1,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,34.0,34.0,88000.0,88000.0,10.1093/cercor/11.6.558,neocortex,prefrontal,brodmann area 11,principal cell,pyramidal,not reported,dendrites moderate
3642,10-9-10,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,34.0,34.0,88000.0,88000.0,10.1002/(sici)1096-9861(19971006)386:4<661::aid-cne11>3.0.co;2-n,neocortex,occipital,brodmann area 18,principal cell,pyramidal,not reported,dendrites moderate
3660,11-1-9,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,32.0,32.0,77000.0,77000.0,10.1093/cercor/11.6.558,neocortex,frontal,precentral gyrus,principal cell,pyramidal,not reported,dendrites moderate
3670,11-2-9,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,32.0,32.0,77000.0,77000.0,10.1093/cercor/11.6.558,neocortex,parietal,postcentral gyrus,principal cell,pyramidal,not reported,dendrites moderate
3690,11-4-9,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,32.0,32.0,77000.0,77000.0,10.1093/cercor/11.6.558,neocortex,temporal,brodmann area 22,principal cell,pyramidal,not reported,dendrites moderate
3715,11-7-4,jacobs,,year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,32.0,32.0,77000.0,77000.0,10.1002/(sici)1096-9861(19971006)386:4<661::aid-cne11>3.0.co;2-n,neocortex,prefrontal,brodmann area 10,principal cell,pyramidal,not reported,dendrites moderate
3724,11-8-3,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/11-8-3.cng.swc "">here</a>.",year,female,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,32.0,32.0,77000.0,77000.0,10.1093/cercor/11.6.558,neocortex,prefrontal,brodmann area 11,principal cell,pyramidal,not reported,dendrites moderate
4716,121-1-10,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,51.0,51.0,68000.0,68000.0,10.1093/cercor/bhn234,neocortex,insula,"posterior short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
4725,121-2-1,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,51.0,51.0,68000.0,68000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
4742,121-3-7,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,51.0,51.0,68000.0,68000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5301,96-2-9,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"anterior long insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5303,96-3-10,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5302,96-3-1,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-3-1.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5304,96-3-2,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-3-2.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5305,96-3-3,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-3-3.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5306,96-3-4,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-3-4.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5307,96-3-5,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-3-5.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5308,96-3-6,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5309,96-3-7,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5310,96-3-8,jacobs,"when originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 6.3 (february 2016). the pre-6.3 version of the processed file is available for download <a href="" dablefiles/previous/v6.3/jacobs/96-3-8.cng.swc "">here</a>.",year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5311,96-3-9,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,39.0,39.0,93000.0,93000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
52856,A-2-87-3-1C,jacobs,subject of caucasian ethnicity. slicing direction was perpendicular to long axis of gyrus. this file was traced with a camera; an alternative lucivid tracing of the same neuron is available <here> [link to additional-files4posting].,year,male,adult,human,not applicable,,rapid golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,not corrected,120.0,65.0,65.0,not reported,not reported,10.1016/j.jneumeth.2009.11.024,neocortex,temporal,"brodmann area 22, layer 2-3",principal cell,pyramidal,not reported,dendrites moderate
52857,A-2-87-3-6C,jacobs,subject of caucasian ethnicity. slicing direction was perpendicular to long axis of gyrus. this file was traced with a camera; an alternative lucivid tracing of the same neuron is available <here> [link to additional-files4posting].,year,male,adult,human,not applicable,,rapid golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","no diameter, 3d, angles",40.0,not reported,not corrected,120.0,65.0,65.0,not reported,not reported,10.1016/j.jneumeth.2009.11.024,neocortex,temporal,"brodmann area 22, layer 2-3",principal cell,pyramidal,not reported,dendrites moderate
5272,95-3-1,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,43.0,43.0,57000.0,57000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5274,95-3-2,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,43.0,43.0,57000.0,57000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5275,95-3-3,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,43.0,43.0,57000.0,57000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5276,95-3-4,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,43.0,43.0,57000.0,57000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5277,95-3-5,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,43.0,43.0,57000.0,57000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
5278,95-3-6,jacobs,,year,male,not reported,human,not applicable,,golgi,control,in vitro,custom,neurolucida,dry,neurolucida.dat,"dendrites, soma, no axon","diameter, 3d, angles",40.0,not reported,,120.0,43.0,43.0,57000.0,57000.0,10.1093/cercor/bhn234,neocortex,insula,"middle short insular gyrus, left",principal cell,pyramidal,not reported,dendrites moderate
