neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,shrinkage_reported,shrinkage_corrected,slicing_thickness,min_age,max_age,min_weight,max_weight,reference_doi,primary_brain_region,secondary_brain_region,tertiary_brain_region,primary_cell_class,secondary_cell_class,tertiary_cell_class,physical_integrity
149454,Human_BA9_10yo_-210_3-10d,falcone,,year,male/female,young,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,10.0,10.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149395,Human_BA9_10yo_-210_3-10e,falcone,,year,male/female,young,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,10.0,10.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149257,Human_BA9_10yo_-210_3-10f,falcone,,year,male/female,young,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,10.0,10.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149448,Human_BA9_10yo_-210_3-10g,falcone,,year,male/female,young,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,10.0,10.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149278,Human_BA9_10yo_-210_3-10h,falcone,,year,male/female,young,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,10.0,10.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149429,Human_BA9_15yo_-5309_1-10a,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149241,Human_BA9_15yo_-5309_1-10b,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149307,Human_BA9_15yo_-5309_1-10c,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149232,Human_BA9_15yo_-5309_1-10d,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149357,Human_BA9_15yo_-5309_1-10e,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149341,Human_BA9_5yo_-4327_3-10b,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 3d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149358,Human_BA9_5yo_-4327_3-10c,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 3d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149309,Human_BA9_5yo_-4327_3-10d,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 3d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149336,Human_BA9_5yo_-4327_3-10e,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149457,Human_BA9_5yo_-4327_3-10f,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149213,Human_BA9_5yo_-4327_3-10g,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149273,Human_BA9_5yo_-4327_3-10h,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
177526,Human_UCD15-06_BA9_1-2-3_a,falcone,,not reported,not reported,adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,14.0,not reported,not reported,not reported,not reported,10.1002/cne.24605,neocortex,frontal,not reported,glia,astrocyte,"interlaminar, gfap-positive",process moderate
177668,Human_UCD15-06_BA9_1-2-3_b,falcone,,not reported,not reported,adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,14.0,not reported,not reported,not reported,not reported,10.1002/cne.24605,neocortex,frontal,not reported,glia,astrocyte,"interlaminar, gfap-positive",process moderate
177591,Human_UCD15-06_BA9_1-2-3_c,falcone,,not reported,not reported,adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,14.0,not reported,not reported,not reported,not reported,10.1002/cne.24605,neocortex,frontal,not reported,glia,astrocyte,"interlaminar, gfap-positive",process moderate
177596,Human_UCD15-06_BA9_4-5_a,falcone,,not reported,not reported,adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,14.0,not reported,not reported,not reported,not reported,10.1002/cne.24605,neocortex,frontal,not reported,glia,astrocyte,"interlaminar, gfap-positive",process moderate
177480,Human_UCD15-06_BA9_4-5_b,falcone,,not reported,not reported,adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,14.0,not reported,not reported,not reported,not reported,10.1002/cne.24605,neocortex,frontal,not reported,glia,astrocyte,"interlaminar, gfap-positive",process moderate
149372,Human_BA9_15yo_-5309_1-10f,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149477,Human_BA9_15yo_-5309_1-10g,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149207,Human_BA9_15yo_-5309_1-10h,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149405,Human_BA9_15yo_-5309_1-10i,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 3d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149283,Human_BA9_15yo_-5309_1-10j,falcone,,year,male/female,young adult,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,15.0,15.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149491,Human_BA9_2yo_-1791_1-2-3a,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149313,Human_BA9_2yo_-1791_1-2-3b,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149456,Human_BA9_2yo_-1791_1-2-3c,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149418,Human_BA9_2yo_-1791_4-10A,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149445,Human_BA9_2yo_-1791_4-10B,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149409,Human_BA9_2yo_-1791_4-10C,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149215,Human_BA9_2yo_-1791_4-10D,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149318,Human_BA9_2yo_-1791_4-10E,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149382,Human_BA9_2yo_-1791_4-10F,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149335,Human_BA9_2yo_-1791_4-10G,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,2.0,2.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149295,Human_BA9_5yo_-4327_1-2a,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149474,Human_BA9_5yo_-4327_1-2b,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
149428,Human_BA9_5yo_-4327_3-10a,falcone,,year,male/female,infant,human,not applicable,,immunostaining,control,in vitro,coronal,neurolucida,oil,neurolucida.dat,"processes, soma","no diameter, 2d, angles",40.0,not reported,,16.0,5.0,5.0,not reported,not reported,10.1093/cercor/bhaa231,neocortex,frontal,"dorsal, brodmann area 9",glia,astrocyte,"gfap-positive, interlaminar",process moderate
