neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,shrinkage_reported,shrinkage_corrected,slicing_thickness,min_age,max_age,min_weight,max_weight,reference_doi,primary_brain_region,secondary_brain_region,tertiary_brain_region,primary_cell_class,secondary_cell_class,tertiary_cell_class,physical_integrity
162100,689306818_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162200,689309060_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162104,689312221_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162169,689323433_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
86982,H16-06-004-02-05-02_552579449_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,37,37,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 2, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86983,H16-06-004-02-10-01_544901580_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,37,37,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86984,H16-06-004-02-13-04_538906871_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,37,37,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
102564,H16-06-006-01-04-01_716317425_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,42,42,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
86985,H16-06-007-01-05-02_580259877_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,26,26,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,frontal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86986,H16-06-007-01-05-03_571972079_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,26,26,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,frontal,"middle temporal gyrus, layer 3, right",interneuron,aspiny,not reported,"dendrites complete, axon incomplete"
86987,H16-06-007-01-07-01_571972129_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,26,26,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,frontal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
102565,H16-06-007-01-07-02_572837189_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,26,26,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
102566,H16-06-007-01-07-03_709264598_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,26,26,not reported,not reported,10.1016/j.neuron.2015.02.022,neocortex,occipital,"middle temporal gyrus, layer 2-3, right",principal cell,spiny,not reported,"dendrites complete, axon incomplete"
86988,H16-06-007-01-07-04_582653938_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,26,26,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,frontal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86989,H16-06-008-01-19-02_563181312_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86990,H16-06-008-01-20-04_561096006_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,24,24,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
162108,653040833_transformed,allen,"this reconstruction is transcriptomically related to l3-5 rorb col22a1. found almost entirely in deep l3 and along the l3/l4 border. they have very sparse dendritic branching. the primary apical dendrite branched near the soma and extended just one or two branches into superficial layers. exhibited very high input resistance, showed a smaller amount of sag than carm1p1 neurons.",year,female,adult,human,not applicable,,biocytin,tumor,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,27,27,not reported,not reported,10.1101/2020.03.31.018820,neocortex,frontal,"inferior frontal gyrus, left, layer 3, deep",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162163,685806309_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162179,689360253_transformed,allen,"this reconstruction is transcriptomically related to l2-4 linc00507 glp2r. found primarily in upper l3, with some neurons found in l2. glp2r neurons were found just deeper than ltk neurons, primarily in upper l3. they tended to have fewer dendritic branches for their longer apical extent, and often had a distinct apical tuft in l1. glp2r neurons exhibited ltk-like electrophysiology, lacking adaptation and higher input resistance, but differed from ltk neurons in that they had pronounced sag.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,19,19,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 3a",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162122,707828926_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,female,adult,human,not applicable,,biocytin,tumor,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,38,38,not reported,not reported,10.1101/2020.03.31.018820,neocortex,frontal,"medial frontal gyrus, right, layer 2",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162150,758319694_transformed,allen,"this reconstruction is transcriptomically related to l2 lamp5 ltk. human ltk neurons were found primarily in l2 and in the border region of l2 and l3. morphologically, they were relatively short, but extended multiple apical branches into l1. apical dendrites of ltk neurons branched much closer to the soma, resulting in more radial branching across layers. ltk neurons have regular firing pattern with little firing rate adaptation and no sag.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,51,51,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"right, layer 2",principal cell,pyramidal,"excitatory, intratelencephalic (it)",dendrites & axon complete
162103,767433014_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,female,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,60,60,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162152,769228370_transformed,allen,"this reconstruction is transcriptomically related to l2-4 linc00507 glp2r. found primarily in upper l3, with some neurons found in l2. glp2r neurons were found just deeper than ltk neurons, primarily in upper l3. they tended to have fewer dendritic branches for their longer apical extent, and often had a distinct apical tuft in l1. glp2r neurons exhibited ltk-like electrophysiology, lacking adaptation and higher input resistance, but differed from ltk neurons in that they had pronounced sag.",year,male,adult,human,not applicable,,biocytin,tumor,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,58,58,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 3a",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162154,770369798_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,36,36,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, right, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162187,774420848_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,34,34,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162170,783698501_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,59,59,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162149,786497938_transformed,allen,"this reconstruction is transcriptomically related to l2-3 linc00507 frem3. human frem3 t-type shows significantly more within-type heterogeneity. frem3 neurons spanned l2 and l3, continuing into l4, consistent with their heterogeneous gene expression profile. frem3 neurons varied from small neurons in upper l2 to very large neurons in the deeper part of l3 and had a gradient of morphoelectric properties. apical dendrites of frem3 neurons branched much closer to the soma, resulting in more radial branching across layers. l2 frem3 neurons had an apical dendrite restricted to l1 and l2 and regular firing while the large, deep l3 frem3 neurons had an apical dendrite that spanned l1-3 and a heavily adapting firing rate.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,38,38,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 2-3",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
162143,832627767_transformed,allen,"this reconstruction is transcriptomically related to l3-5 rorb col22a1. found almost entirely in deep l3 and along the l3/l4 border. they have very sparse dendritic branching. the primary apical dendrite branched near the soma and extended just one or two branches into superficial layers. exhibited very high input resistance, showed a smaller amount of sag than carm1p1 neurons.",year,male,adult,human,not applicable,,biocytin,epilepsy,in vitro,not reported,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,,350,42,42,not reported,not reported,10.1101/2020.03.31.018820,neocortex,temporal,"middle temporal gyrus, left, layer 3b",principal cell,pyramidal,"excitatory, intratelencephalic (it)","dendrites complete, axon incomplete"
86963,H16-03-006-01-03-01_569861709_m,allen,,year,female,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,33,33,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",principal cell,pyramidal,spiny,"dendrites complete, axon incomplete"
86974,H16-03-010-13-05-01_603514391_m,allen,,year,male,adult,human,not applicable,,biocytin,control,in vitro,coronal,vaa3d,oil,vaa3d.swc,"dendrites, soma, axon","diameter, 3d, angles",63,not reported,not corrected,350,48,48,not reported,not reported,10.1016/j.neuron.2016.10.019,neocortex,temporal,"middle temporal gyrus, layer 3, right",interneuron,aspiny,not reported,"dendrites complete, axon incomplete"
